"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)";"302";"52,8";"19,8";"traces";"24,7";"0";"-";"0";"0";"16,9";"5,26";"0,84";"1,23";"107";"984";"< 0,1";"0,22";"30";"12,7";"-";"183";"260";"10,6";"490";"0,61";"156";"-";"< 0,5";"0,32";"-";"-";"-";"0,022";"0,5";"1,06";"0,57";"0,16";"76,6";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)";"317";"50,3";"20,4";"traces";"26,2";"0";"-";"0";"0";"18";"5,44";"0,86";"1,69";"117";"1030";"0,055";"0,28";"30,6";"14,9";"-";"199";"161";"10,8";"505";"0,58";"169";"0";"< 0,5";"0,45";"-";"-";"-";"0,021";"0,74";"1,3";"1,03";"0,22";"81,5";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Sainte-Maure de Touraine (fromage de chèvre)";"296";"53,4";"19,6";"traces";"24,2";"-";"-";"0";"0";"18,7";"3,96";"0,76";"1,41";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"526";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre demi-sec";"355";"45,5";"21,6";"traces";"29,8";"0";"-";"0";"0";"20,6";"6,81";"0,71";"1,81";"145";"1100";"0,068";"1,62";"69,5";"18,2";"0,036";"375";"165";"8,85";"471";"0,64";"401";"77";"0,5";"0,26";"2,5";"-";"0";"0,072";"0,68";"1,15";"0,19";"0,06";"2";"0,22"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre bûche";"294";"52,2";"19,3";"traces";"24,1";"0";"0";"0";"0";"16,3";"5,22";"0,83";"1,71";"107";"1040";"< 0,1";"0,22";"30";"12,7";"-";"183";"167";"10,1";"495";"0,61";"152";"-";"< 0,5";"0,29";"-";"-";"-";"0,022";"0,47";"1,05";"0,52";"0,16";"76,4";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre bûche, allégé en matière grasse";"180";"60,5";"22,6";"traces";"10";"0";"0";"0";"0";"6,8";"2,8";"0,4";"1,24";"183";"-";"-";"0,1";"-";"15";"-";"275";"210";"-";"801";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre à pâte molle non pressée non cuite croûte naturelle, au lait pasteurisé";"281";"54,7";"19,3";"traces";"22,6";"0";"-";"0";"0";"17,4";"4,25";"0,7";"1,56";"90";"-";"-";"-";"-";"-";"-";"-";"-";"-";"624";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre sec";"442";"29";"30,5";"traces";"35,6";"-";"-";"0";"0";"24,6";"8,12";"0,85";"1,06";"895";"-";"0,07";"1,88";"70";"54";"-";"729";"48";"-";"423";"1,59";"478";"91";"0,7";"0,31";"3";"-";"0";"0,14";"1,19";"2,4";"0,41";"0,08";"53";"0,12"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de chèvre à pâte molle et croûte fleurie type camembert";"294";"51,7";"19,9";"traces";"23,8";"0";"0";"0";"0";"16";"5,14";"0,85";"1";"534";"764";"< 0,1";"0,32";"26,7";"32";"traces";"326";"153";"10,7";"400";"2,4";"176";"-";"< 0,5";"0,4";"-";"-";"traces";"< 0,04";"0,4";"0,8";"0,35";"0,2";"60,8";"2"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Fromage de brebis à pâte molle et croûte fleurie";"277";"55,6";"16,8";"traces";"23,3";"-";"-";"0";"0";"16,2";"5,8";"0,73";"1,69";"487";"-";"-";"-";"-";"-";"-";"364";"-";"-";"676";"-";"198";"-";"-";"-";"-";"-";"-";"-";"0,5";"-";"-";"-";"-";"2,05"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Chabichou (fromage de chèvre)";"296";"50,4";"20,5";"traces";"23,8";"0";"-";"0";"0";"17,1";"4,06";"0,78";"1,85";"104";"1110";"0,1";"0,35";"30";"14,1";"-";"194";"238";"11,5";"742";"0,52";"162";"0";"< 0,5";"0,31";"-";"-";"-";"< 0,04";"0,82";"1,61";"0,51";"0,23";"46";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Pélardon (fromage de chèvre)";"345";"43,6";"23,8";"traces";"27,8";"0";"-";"0";"0";"18,6";"6,05";"1,05";"1,43";"147";"909";"< 0,1";"0,37";"30";"20,5";"-";"242";"-";"9,5";"572";"0,57";"202";"-";"< 0,5";"0,58";"-";"-";"-";"< 0,04";"1,01";"1,28";"1,2";"0,28";"95,5";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Crottin de chèvre, au lait cru";"386";"41,4";"23,2";"traces";"32,6";"0";"-";"0";"0";"24,1";"5,5";"0,79";"1,01";"141";"640";"< 0,1";"0,4";"30";"18,7";"-";"239";"-";"12";"405";"0,57";"201";"-";"< 0,5";"1,05";"-";"-";"-";"0,025";"1,09";"1,67";"1,7";"0,48";"91,9";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Crottin de chèvre, sans précision";"342";"-";"22,4";"traces";"28";"0";"-";"0";"0";"19,6";"5,5";"0,91";"1,17";"107";"959";"< 0,1";"0,22";"30";"12,7";"-";"186";"238";"13";"467";"0,59";"175";"-";"< 0,5";"0,44";"-";"-";"-";"< 0,04";"0,65";"1,12";"0,79";"0,16";"77,5";"0,1"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Crottin de Chavignol (fromage de chèvre)";"298";"50,8";"19,7";"traces";"24,4";"0";"-";"0";"0";"16,2";"5,55";"0,9";"1,3";"147";"905";"< 0,1";"0,28";"30";"17,2";"-";"207";"300";"11";"518";"0,83";"204";"-";"< 0,5";"0,54";"-";"-";"-";"< 0,04";"0,88";"1,3";"2,15";"0,25";"89,5";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Picodon (fromage de chèvre)";"317";"49,4";"20,7";"traces";"26";"0";"-";"0";"0";"19,2";"4,25";"0,87";"1,25";"126";"1230";"< 0,1";"0,28";"20";"16,9";"-";"203";"-";"13";"500";"0,67";"180";"-";"< 0,5";"0,44";"-";"-";"-";"< 0,04";"0,78";"1,24";"1,23";"0,14";"80";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Pouligny Saint-Pierre (fromage de chèvre)";"296";"52,7";"18,9";"traces";"24,5";"0";"-";"0";"0";"16,8";"5,4";"0,8";"1,08";"100";"702";"< 0,1";"0,33";"30";"14,8";"-";"189";"-";"14";"432";"0,53";"155";"-";"< 0,5";"0,29";"-";"-";"-";"< 0,04";"0,86";"1,8";"1,24";"0,17";"108";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Sainte-Maure (fromage de chèvre)";"359";"42,9";"22,1";"traces";"30";"0";"-";"0";"0";"18,4";"8,14";"1,1";"1,81";"122";"1100";"< 0,1";"0,3";"40";"14,5";"-";"233";"168";"10,5";"543";"0,62";"160";"-";"< 0,5";"0,41";"-";"-";"-";"< 0,04";"0,9";"1,25";"1,04";"0,19";"80,2";"0,1"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Selles-sur-Cher (fromage de chèvre)";"292";"53,1";"19,2";"traces";"23,9";"0";"-";"0";"0";"18";"3,66";"0,76";"1,4";"167";"-";"-";"-";"56";"-";"-";"-";"-";"-";"562";"-";"-";"-";"-";"0,6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0,1"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Chevrot (fromage de chèvre)";"279";"55,4";"18,5";"traces";"22,8";"0";"-";"0";"0";"15,5";"4,85";"0,79";"1,12";"98,4";"984";"< 0,1";"0,26";"30";"12,9";"-";"160";"-";"10";"449";"0,28";"140";"-";"< 0,5";"0,34";"-";"-";"-";"< 0,04";"0,83";"1,24";"1,24";"0,11";"77";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Rocamadour (fromage de chèvre)";"280";"57,3";"18,6";"traces";"22,9";"< 0,14";"0";"0";"0";"17,5";"4,26";"0,73";"1,11";"102";"710";"0,1";"0,2";"30";"13,8";"-";"197";"160";"< 8";"373";"0,37";"168";"0";"< 0,5";"0,39";"-";"-";"-";"< 0,04";"0,79";"1,8";"1,4";"0,31";"80";"-"
"lait et produits laitiers";"fromages";"fromages à pâte molle";"Valençay (fromage de chèvre)";"307";"51,8";"19,3";"traces";"25,5";"0";"-";"0";"0";"18";"5";"0,91";"1,32";"120";"1100";"< 0,1";"0,19";"40";"15,3";"-";"181";"150";"9";"509";"0,55";"166";"-";"< 0,5";"0,32";"-";"-";"-";"< 0,04";"0,64";"1,12";"0,95";"0,11";"84,8";"-"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Roquefort";"359";"43,8";"19,6";"traces";"30,9";"0";"0";"0";"0";"22,4";"6,1";"1,3";"3,7";"660";"2600";"0,024";"0,1";"51,2";"31,9";"0,019";"392";"115";"< 10";"1480";"1,83";"212";"-";"-";"0,12";"-";"-";"0";"0,044";"0,67";"0,73";"0,62";"0,081";"29,1";"0,57"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fourme de Montbrison";"367";"42,8";"22,5";"traces";"30,8";"0";"-";"0";"0";"20,5";"7,28";"1,04";"1,63";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"652";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fromage bleu au lait de vache";"334";"46,2";"19,9";"traces";"28,3";"< 0,25";"-";"0";"0";"17,7";"8,65";"0,93";"2,89";"494";"1750";"< 0,1";"0,23";"13,8";"23";"< 0,1";"369";"130";"5,5";"850";"3,88";"224";"74";"0,42";"0,59";"2,4";"-";"0";"0,035";"0,43";"1,01";"1,73";"0,2";"36";"1,23"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fromage bleu d'Auvergne";"345";"44,1";"22,4";"traces";"28,4";"0";"-";"0";"0";"19";"6,95";"0,81";"2,85";"551";"1730";"0,07";"0,3";"27,1";"18,1";"< 0,1";"301";"126";"3,73";"1050";"2,69";"250";"-";"-";"-";"-";"-";"-";"-";"0,55";"-";"0,66";"-";"54,8";"0,85"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fourme d'Ambert";"327";"50";"19,9";"traces";"27,6";"0";"-";"0";"0";"18";"6,67";"0,77";"2,2";"442";"-";"0,11";"0,36";"27";"16";"0,02";"1040";"111";"3,7";"862";"3,37";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fromage bleu des Causses";"352";"45,2";"20,4";"traces";"30";"0";"0";"0";"0";"19";"7,07";"0,82";"3,3";"582";"2000";"-";"-";"27";"35";"-";"400";"132";"-";"1300";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"25";"-"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Gorgonzola";"314";"51,1";"19";"traces";"26,4";"< 0,3";"0";"0";"0";"16,9";"7,28";"0,75";"1,77";"390";"1180";"0,02";"0,08";"70";"18";"0,01";"310";"110";"< 20";"710";"2,1";"286";"168";"0,24";"0,16";"0,9";"-";"< 0,5";"0,07";"0,32";"2,93";"0,81";"0,13";"41,2";"0,73"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Bleu de Gex ou Fromage bleu du Haut-jura ou Bleu de septmoncel (AOC)";"366";"43,6";"22,5";"traces";"30,7";"traces";"-";"0";"0";"20,2";"7,61";"1,19";"1,44";"600";"-";"-";"-";"-";"-";"-";"-";"-";"-";"575";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fromage bleu de Bresse";"344";"51,9";"17,4";"traces";"30,5";"0";"0";"0";"0";"19,4";"8,5";"0,9";"1,58";"434";"960";"< 0,1";"< 1";"48";"17";"< 0,1";"320";"128";"16,1";"450";"2,5";"108";"< 50";"< 0,2";"< 0,1";"-";"-";"0";"< 0,05";"0,46";"1,5";"0,49";"0,07";"47";"0,74"
"lait et produits laitiers";"fromages";"fromages à pâte persillée";"Fromage bleu de Bresse allegé environ 15% MG";"248";"-";"27,1";"traces";"15,5";"0";"-";"0";"0";"-";"-";"-";"2,05";"420";"1240";"-";"-";"-";"-";"-";"-";"-";"-";"800";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0,45";"-";"-";"-";"-";"0,5"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fromage à pâte pressée cuite (aliment moyen)";"398";"36,4";"28,3";"0";"31,6";"0,053";;"0";"0";"19,8";"7,93";"1,35";"0,77";"946";"580";"0,2";"0,38";"25,7";"45,5";"0,029";"640";"102";"6,94";"371";"3,73";"245";"114";"0,31";"0,69";"5,55";;"0,026";"0,039";"0,44";"0,11";"0,31";"0,078";"16,5";"1,78"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Beaufort";"412";"34,3";"26,6";"traces";"34";"0";"-";"0";"0";"19,2";"5,84";"-";"1,27";"745";"-";"0,09";"0,24";"37,3";"-";"0,03";"788";"118";"7,22";"506";"4,75";"-";"100";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Comté";"420";"33,2";"27,2";"traces";"34,6";"traces";"-";"0";"0";"22,5";"8,49";"1,63";"0,8";"993";"-";"0,61";"0,49";"24,4";"43,7";"0,03";"681";"116";"7,02";"322";"3,84";"263";"-";"-";"0,8";"-";"-";"-";"-";"0,38";"-";"-";"-";"5";"2,59"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Abondance";"395";"37,2";"27,1";"traces";"31,6";"< 0,2";"-";"0";"0";"20,1";"7,47";"0,94";"1,73";"760";"1090";"0,49";"0,09";"< 20";"28";"0,02";"570";"120";"< 20";"690";"3,5";"261";"149";"< 0,25";"0,75";"2,25";"-";"< 0,5";"< 0,015";"0,27";"< 0,1";"0,34";"0,092";"39,6";"2,19"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Gruyère IGP France";"398";"36,9";"27,3";"traces";"32";"0";"-";"0";"0";"20,1";"8,28";"1,55";"0,95";"871";"576";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Gruyère";"426";"32,5";"28,4";"traces";"34,6";"0";"-";"0";"0";"19,8";"9,55";"1,47";"0,8";"1090";"1040";"0,41";"0,29";"13,8";"39,2";"0,031";"608";"101";"5,33";"320";"4,89";"262";"33";"0,44";"0,52";"2,7";"-";"0";"0,05";"0,39";"0,1";"0,43";"0,081";"15";"1,55"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Emmental ou emmenthal";"386";"38,7";"28,2";"traces";"30,2";"< 0,17";"0";"0";"0";"18,9";"7,47";"1,21";"0,56";"898";"340";"0,043";"0,15";"13,8";"48,9";"0,024";"610";"97,1";"< 10";"362";"3,48";"247";"133";"0,28";"0,74";"6,59";"5,23";"0";"0,04";"0,5";"0,1";"0,3";"0,08";"20";"1,5"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fromage à pate pressée cuite type emmental ou emmenthal, allégé en matière grasse";"248";"46,2";"30,6";"traces";"14";"0";"0";"0";"0";"8,5";"3,72";"0,45";"1";"950";"-";"0,09";"0,2";"32,3";"45";"0,09";"629";"110";"10";"400";"4,1";"108";"100";"0,48";"0,22";"7,2";"-";"0";"0,05";"0,25";"0,13";"0,21";"0,09";"9,2";"1,2"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Emmental ou emmenthal râpé";"370";"38";"28,1";"traces";"28,6";"< 0,25";"0";"0";"0";"18,1";"7,51";"1,14";"0,75";"979";"454";"< 0,1";"1,5";"21,4";"38,3";"0,05";"635";"97,4";"16,4";"297";"4,4";"193";"-";"< 0,5";"0,43";"-";"-";"< 0,5";"0,019";"0,35";"0,095";"0,14";"0,049";"33,4";"2,02"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Ossau-Iraty";"430";"33,8";"24,2";"traces";"37";"0";"-";"0";"0";"24,4";"8,43";"1,78";"1,68";"764";"-";"0,057";"0,32";"-";"35,6";"-";"-";"45,7";"-";"673";"2,43";"273";"-";"-";"0,15";"-";"-";"-";"0,036";"0,5";"-";"0,16";"0,028";"35,3";"1,06"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Parmesan";"432";"31,3";"34,5";"traces";"32,7";"< 0,17";"0";"0";"0";"19,9";"8,32";"1,36";"1,61";"1160";"1820";"0,031";"0,84";"131";"44";"0,04";"762";"100";"12,5";"639";"3,03";"216";"66";"0,38";"0,46";"1,7";"-";"0";"0,037";"0,37";"0,23";"0,44";"0,081";"7,75";"1,4"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fontina";"383";"37,9";"25,6";"traces";"31,1";"0";"0";"0";"0";"19,2";"8,69";"1,65";"2";"550";"-";"0,025";"0,23";"-";"14";"0,014";"346";"64";"-";"800";"3,5";"258";"32";"0,6";"0,27";"2,6";"-";"0";"0,021";"0,2";"0,15";"0,43";"0,083";"6";"1,68"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Grana Padano";"399";"-";"34,1";"traces";"29,2";"< 0,25";"-";"0";"0";"19,5";"8,08";"1,2";"1,56";"1170";"-";"-";"-";"-";"-";"-";"-";"-";"-";"610";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fromage à pâte ferme environ 14% MG type Masdaam à teneur réduite en MG";"240";"52,2";"29";"traces";"13,8";"0";"-";"0";"0";"8,9";"3,77";"0,36";"2,06";"717";"-";"0,086";"0,21";"13,8";"31,6";"0,059";"568";"76,3";"9,63";"824";"4,23";"117";"-";"0,16";"0,35";"0";"-";"0";"0,058";"0,32";"0,1";"0,34";"0,085";"59,5";"1,56"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Provolone";"342";"41";"25,6";"traces";"26,6";"0";"0";"0";"0";"17,1";"7,39";"0,77";"2,19";"756";"-";"0,026";"0,52";"-";"28";"0,01";"496";"138";"-";"876";"3,23";"230";"68";"0,5";"0,23";"2,2";"-";"0";"0,019";"0,32";"0,16";"0,48";"0,073";"10";"1,46"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Cantal entre-deux";"373";"40,6";"26,5";"traces";"29,7";"0";"-";"0";"0";"19,7";"6,82";"0,79";"2";"791";"-";"-";"-";"-";"-";"-";"-";"-";"-";"835";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Cantal, Salers ou Laguiole";"380";"39,6";"25,3";"traces";"31";"< 0,5";"-";"0";"0";"24,2";"5,9";"0,94";"2,15";"772";"-";"0,09";"0,54";"21,8";"25,7";"0,04";"487";"97,8";"5,44";"768";"4,1";"160";"140";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"19,4";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Salers";"390";"38,6";"25,9";"traces";"31,4";"< 0,2";"-";"0";"0";"20";"7,78";"0,75";"2,19";"680";"1470";"0,03";"0,11";"< 20";"25";"0,02";"480";"96";"< 20";"875";"2,9";"311";"107";"0,31";"0,72";"2,03";"-";"< 0,5";"0,063";"0,37";"< 0,1";"0,31";"0,079";"37,5";"1,86"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Cheddar";"401";"37,1";"24";"traces";"33,8";"0";"0";"0";"0";"19,5";"8,67";"1,38";"1,61";"675";"1030";"0,056";"0,16";"37,5";"27";"0,033";"473";"76";"11,1";"644";"3,43";"256";"85";"0,6";"0,78";"2,9";"-";"0";"0,027";"0,43";"0,039";"0,48";"0,049";"26";"0,88"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Edam";"331";"41,6";"25,5";"traces";"25,5";"< 0,25";"-";"0";"0";"16,9";"6,84";"0,62";"2,22";"802";"-";"0,056";"0,12";"28,4";"41,2";"0,018";"536";"106";"< 10";"890";"3,09";"242";"11";"0,5";"0,24";"2,3";"47,5";"0";"0,037";"0,39";"0,082";"0,28";"0,076";"16";"1,54"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Mimolette jeune";"333";"40,1";"28,9";"traces";"24,2";"0";"-";"0";"0";"17,4";"6,1";"0,6";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Gouda";"376";"38,4";"23,2";"traces";"31,5";"< 0,25";"0";"0";"0";"20,3";"7,65";"0,73";"2";"728";"1440";"0,036";"0,24";"29,7";"29";"< 0,1";"546";"121";"9,02";"795";"3,9";"164";"10";"0,5";"0,24";"2,3";"-";"0";"0,03";"0,33";"0,063";"0,34";"0,08";"21";"1,54"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Mimolette demi-vieille";"368";"34,3";"31,5";"traces";"26,9";"0";"-";"0";"0";"18,1";"7,64";"0,89";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Mimolette vieille";"400";"30";"34";"traces";"28,8";"< 0,2";"-";"0";"0";"19";"6,8";"0,66";"3,68";"910";"1810";"0,05";"0,15";"< 20";"36";"0,03";"660";"88";"< 20";"1470";"4,5";"262";"114";"0,33";"0,6";"1,3";"-";"< 0,5";"< 0,015";"0,3";"1,15";"0,38";"0,066";"33";"2,06"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Mimolette, sans précision";"310";"45,5";"24,9";"traces";"23,4";"< 0,25";"0";"0";"0";"16,8";"5,66";"0,58";"2,84";"816";"1730";"0,07";"< 1";"< 10";"37,1";"0,03";"514";"103";"4,9";"1140";"3,1";"120";"112";"< 0,2";"0,3";"-";"-";"0";"0,03";"0,33";"0,1";"0,32";"< 0,05";"18,4";"0,57"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fromage à pâte ferme environ 27% MG type Maasdam";"345";"41,5";"26,3";"traces";"26,6";"0";"0";"0";"0";"16,5";"7,71";"1,12";"0,98";"848";"607";"< 0,1";"0,12";"20";"33,5";"< 0,1";"519";"81";"8";"393";"3,06";"240";"100";"0,2";"0,5";"-";"-";"0";"0,04";"0,28";"0,1";"0,3";"0,07";"20";"1,9"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Mimolette extra-vieille";"389";"31";"33,9";"traces";"28,2";"0";"-";"0";"0";"19,3";"7,95";"0,89";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Morbier";"355";"43,6";"22,5";"traces";"29,5";"traces";"-";"0";"0";"20,5";"8,12";"0,9";"1,6";"638";"-";"0,06";"-";"20";"30";"0,04";"520";"100";"8";"638";"7";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Fromage de brebis des Pyrénées";"399";"36,9";"24,1";"traces";"33,6";"0";"-";"0";"0";"20,7";"10,9";"1,09";"1,62";"750";"1,5";"< 0,1";"0,3";"124";"35,9";"< 0,1";"505";"71,9";"19,9";"648";"2,4";"250";"100";"1,08";"0,67";"-";"-";"-";"0,032";"0,49";"0,19";"< 0,16";"0,064";"26,8";"0,73"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Saint-Nectaire, laitier";"334";"-";"22,8";"traces";"27";"< 0,5";"-";"0";"0";"17,8";"-";"-";"1,7";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Raclette (fromage)";"347";"44";"24,6";"traces";"27,6";"0";"-";"0";"0";"19,3";"6,16";"0,87";"1,59";"630";"668";"0,06";"-";"20";"24,5";"< 0,1";"460";"75,9";"8";"636";"3";"183";"-";"-";"0,51";"-";"-";"-";"-";"-";"-";"-";"-";"51";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Saint-Nectaire, fermier";"357";"-";"22,3";"traces";"29,8";"< 0,5";"-";"0";"0";"19,8";"-";"-";"1,08";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Saint-Nectaire, sans précision";"346";"44,6";"22,5";"traces";"28,4";"< 0,5";"-";"0";"0";"18,8";"6,4";"0,74";"1,41";"540";"-";"0,067";"0,22";"31,4";"24";"0,035";"227";"83,8";"5,11";"620";"2,83";"-";"-";"-";"-";"-";"-";"-";"-";"0,42";"-";"-";"-";"-";"1,03"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Saint-Paulin (fromage à pâte pressée non cuite demi-ferme)";"301";"46,3";"22,2";"traces";"23,6";"< 0,25";"-";"0";"0";"16,7";"5,94";"0,7";"1,8";"710";"-";"0,086";"0,17";"13,8";"26,8";"0,059";"510";"71,4";"8";"711";"4";"258";"-";"0,3";"0,78";"0";"-";"-";"0,05";"0,33";"0,1";"0,34";"0,09";"60";"1,38"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Tomme ou tome de vache";"358";"41,8";"23,9";"traces";"29,2";"< 0,25";"-";"0";"0";"20,4";"6,48";"0,72";"1,74";"953";"-";"0,11";"-";"20";"33,8";"0,022";"478";"130";"3,73";"697";"4,36";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Tomme ou tome de montagne ou de Savoie";"366";"41,6";"25,6";"traces";"29,1";"< 0,2";"-";"0";"0";"19,8";"6,42";"0,6";"1,23";"600";"910";"0,31";"0,07";"< 20";"20";"0,02";"510";"140";"< 20";"493";"2,9";"265";"161";"< 0,25";"0,85";"1,48";"-";"< 0,5";"< 0,015";"0,26";"3,23";"0,32";"0,049";"47,6";"2,03"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Tomme ou tome, allégée en matière grasse, environ 13% MG";"233";"51";"31";"traces";"12,1";"0";"-";"0";"0";"8,44";"3,09";"0,36";"1,84";"852";"-";"-";"-";"-";"-";"-";"-";"-";"-";"737";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"lait et produits laitiers";"fromages";"fromages à pâte pressée";"Asiago";"359";"-";"32,1";"traces";"25,6";"0";"0";"0";"0";"15,9";"8,28";"0,9";"1,9";"770";"-";"-";"0,7";"-";"-";"-";"530";"97";"-";"760";"2,2";"175";"150";"0,19";"0,48";"-";"-";"0";"0,03";"0,35";"0,1";"-";"0,09";"40";"-"
